date_sk,full_date,year,month,day
10325607983016299320,2019-06-27,2019,6,27
2377523248413072163,2019-06-28,2019,6,28
18384708920015078969,2019-06-29,2019,6,29
4990917962417967681,2019-06-30,2019,6,30
6671975571103431276,2019-07-01,2019,7,1
16784443130524522799,2019-07-02,2019,7,2
13426235587999716145,2019-07-03,2019,7,3
8137865821292234168,2019-07-04,2019,7,4
17910399113936871363,2019-07-05,2019,7,5
4082646974702044341,2019-07-06,2019,7,6
15210971632851557975,2019-07-07,2019,7,7
6009716407188213264,2019-07-08,2019,7,8
4817535762465652880,2019-07-09,2019,7,9
4966269152450574551,2019-07-10,2019,7,10
11547604792040407167,2019-07-11,2019,7,11
10307685357708774191,2019-07-12,2019,7,12
11969301424709279738,2019-07-13,2019,7,13
6251056291402055071,2019-07-14,2019,7,14
13753505370998800745,2019-07-15,2019,7,15
17548410845384931235,2019-07-16,2019,7,16
14783715076700907568,2019-07-17,2019,7,17
1980897171212537657,2019-07-18,2019,7,18
10643675353006984522,2019-07-19,2019,7,19
7786073929346469888,2019-07-20,2019,7,20
14115203084967100410,2019-07-21,2019,7,21
12058271583073935768,2019-07-22,2019,7,22
9761035354156645433,2019-07-23,2019,7,23
17941410043990110353,2019-07-24,2019,7,24
14193925057482226740,2019-07-25,2019,7,25
1721844002725348698,2019-07-26,2019,7,26
11986775906549515886,2019-07-27,2019,7,27
251331441961855101,2019-07-28,2019,7,28
8758828452612021983,2019-07-29,2019,7,29
15279624701654426536,2019-07-30,2019,7,30
11814701140637289505,2019-07-31,2019,7,31
2735488324925296992,2019-08-01,2019,8,1
1745617048588024561,2019-08-02,2019,8,2
15684669760479545904,2019-08-03,2019,8,3
16052600248500419315,2019-08-04,2019,8,4
10369790434717584563,2019-08-05,2019,8,5
7986405063422396274,2019-08-06,2019,8,6
18355885401632438788,2019-08-07,2019,8,7
5117137659494833953,2019-08-08,2019,8,8
5904718555221566984,2019-08-09,2019,8,9
8838838333415094779,2019-08-10,2019,8,10
5493948380706810361,2019-08-11,2019,8,11
1205978116646448508,2019-08-12,2019,8,12
9300206961527486831,2019-08-13,2019,8,13
14305809151819762473,2019-08-14,2019,8,14
3599645613303558194,2019-08-15,2019,8,15
7465197615228596426,2019-08-16,2019,8,16
16856496384069346192,2019-08-17,2019,8,17
17204884718586594108,2019-08-18,2019,8,18
15102410609978719998,2019-08-19,2019,8,19
1741274193846257854,2019-08-20,2019,8,20
4961296828688544470,2019-08-21,2019,8,21
13685446670358195308,2019-08-22,2019,8,22
718845507684565104,2019-08-23,2019,8,23
10417373566759523497,2019-08-24,2019,8,24
3373242038228314919,2019-08-25,2019,8,25
2867633727393815431,2019-08-26,2019,8,26
17986472189569673730,2019-08-27,2019,8,27
10311095007107602831,2019-08-28,2019,8,28
12491374833220124514,2019-08-29,2019,8,29
14078368349640292046,2019-08-30,2019,8,30
11303810783765792170,2019-08-31,2019,8,31
13435405298508116174,2019-09-01,2019,9,1
6395543280462298227,2019-09-02,2019,9,2
13779842079552976121,2019-09-03,2019,9,3
17075311591854945456,2019-09-04,2019,9,4
3721001431383474806,2019-09-05,2019,9,5
14387982770276466432,2019-09-06,2019,9,6
17341296700262551215,2019-09-07,2019,9,7
9090977271764723336,2019-09-08,2019,9,8
8820846153431996672,2019-09-09,2019,9,9
10202213943348683324,2019-09-10,2019,9,10
16237883446954161576,2019-09-11,2019,9,11
165066896839286108,2019-09-12,2019,9,12
3624837439811883710,2019-09-13,2019,9,13
7649797265904421169,2019-09-14,2019,9,14
8434100498748140564,2019-09-15,2019,9,15
1659299516191862862,2019-09-16,2019,9,16
6691303596962854148,2019-09-17,2019,9,17
12382812757800278688,2019-09-18,2019,9,18
6833109845942152247,2019-09-19,2019,9,19
482514050239534224,2019-09-20,2019,9,20
631899696161829040,2019-09-21,2019,9,21
13833785900865098765,2019-09-22,2019,9,22
9443786529516605232,2019-09-23,2019,9,23
964541203553455894,2019-09-24,2019,9,24
11532511111733221120,2019-09-25,2019,9,25
9026213162381739111,2019-09-26,2019,9,26
1657549783151416128,2019-09-27,2019,9,27
17960888294513812525,2019-09-28,2019,9,28
13646211247620855336,2019-09-29,2019,9,29
1204817706507667387,2019-09-30,2019,9,30
185672923090732540,2019-10-01,2019,10,1
9964920604080920630,2019-10-02,2019,10,2
18294335853503207709,2019-10-03,2019,10,3
16279376790021338861,2019-10-04,2019,10,4
11219422308747863728,2019-10-05,2019,10,5
4079142974537109234,2019-10-06,2019,10,6
1370840436912214918,2019-10-07,2019,10,7
17009117387149711693,2019-10-08,2019,10,8
8180248370773502931,2019-10-09,2019,10,9
9554061507747202215,2019-10-10,2019,10,10
4035951357339541991,2019-10-11,2019,10,11
2324017567459684771,2019-10-12,2019,10,12
12000263663887015950,2019-10-13,2019,10,13
15234554532979356926,2019-10-14,2019,10,14
3158226037356507532,2019-10-15,2019,10,15
2571342307168047065,2019-10-16,2019,10,16
12137422626251717331,2019-10-17,2019,10,17
13799090771709474690,2019-10-18,2019,10,18
3781182561557600102,2019-10-19,2019,10,19
2560374766831388224,2019-10-20,2019,10,20
9304498614565187782,2019-10-21,2019,10,21
16751500856485217926,2019-10-22,2019,10,22
6819258819005392084,2019-10-23,2019,10,23
12110874509690741173,2019-10-24,2019,10,24
345403302821210611,2019-10-25,2019,10,25
1666969328189771594,2019-10-26,2019,10,26
11587014935937350629,2019-10-27,2019,10,27
14577236390588766646,2019-10-28,2019,10,28
18383601568192791666,2019-10-29,2019,10,29
10354962677363379415,2019-10-30,2019,10,30
4666511200042481649,2019-10-31,2019,10,31
11028811376520196009,2019-11-01,2019,11,1
4278823976617352552,2019-11-02,2019,11,2
9520736760023562828,2019-11-03,2019,11,3
13742509993939759392,2019-11-04,2019,11,4
11245834225965476324,2019-11-05,2019,11,5
8205493112074762642,2019-11-06,2019,11,6
5164569191224339999,2019-11-07,2019,11,7
17785410517878883145,2019-11-08,2019,11,8
733937903493673317,2019-11-09,2019,11,9
10710631340402336160,2019-11-10,2019,11,10
3219392871692695,2019-11-11,2019,11,11
872078188878511295,2019-11-12,2019,11,12
7914678535724304736,2019-11-13,2019,11,13
13192350108553191654,2019-11-14,2019,11,14
14334477082008719604,2019-11-15,2019,11,15
10709337239560048916,2019-11-16,2019,11,16
4317967834979939719,2019-11-17,2019,11,17
11314016720658852041,2019-11-18,2019,11,18
2237978765429775030,2019-11-19,2019,11,19
4233902455653583696,2019-11-20,2019,11,20
2574581193003460212,2019-11-21,2019,11,21
4755759379631147127,2019-11-22,2019,11,22
1819184090961071962,2019-11-23,2019,11,23
8260102671246205539,2019-11-24,2019,11,24
446369032307132961,2019-11-25,2019,11,25
10167255925776675537,2019-11-26,2019,11,26
10661738647815214858,2019-11-27,2019,11,27
14447918347282025968,2019-11-28,2019,11,28
12908793031005102079,2019-11-29,2019,11,29
13913665091112701365,2019-11-30,2019,11,30
2128642487911933944,2019-12-01,2019,12,1
11098251832085149761,2019-12-02,2019,12,2
11496296193266140273,2019-12-03,2019,12,3
17727887542875148187,2019-12-04,2019,12,4
7723239100585954954,2019-12-05,2019,12,5
11353748709301212426,2019-12-06,2019,12,6
1985416460867547329,2019-12-07,2019,12,7
9078908552314233460,2019-12-08,2019,12,8
1218194583870725256,2019-12-09,2019,12,9
2420393951925434732,2019-12-10,2019,12,10
8597679612065487518,2019-12-11,2019,12,11
13087918823668223225,2019-12-12,2019,12,12
10712677303332439334,2019-12-13,2019,12,13
9533372209543325410,2019-12-14,2019,12,14
16267672730565562376,2019-12-15,2019,12,15
3886818549358309257,2019-12-16,2019,12,16
6847907674947101436,2019-12-17,2019,12,17
18445356752516807847,2019-12-18,2019,12,18
2239957123348504142,2019-12-19,2019,12,19
12402533920003990169,2019-12-20,2019,12,20
5461157321624922344,2019-12-21,2019,12,21
230794091229129697,2019-12-22,2019,12,22
4684074721698254913,2019-12-23,2019,12,23
15931097353258511530,2019-12-24,2019,12,24
12389400650751122265,2019-12-25,2019,12,25
13240994871832611517,2019-12-26,2019,12,26
4133737315016979492,2019-12-27,2019,12,27
14887364327762948432,2019-12-28,2019,12,28
2501984036959388951,2019-12-29,2019,12,29
11571633082808254444,2019-12-30,2019,12,30
12102990852000896730,2019-12-31,2019,12,31
16227434352514505292,2020-01-01,2020,1,1
3870855358146171157,2020-01-02,2020,1,2
16515195764854449521,2020-01-03,2020,1,3
12655845799389611860,2020-01-04,2020,1,4
2972567868969028214,2020-01-05,2020,1,5
10141938887233425396,2020-01-06,2020,1,6
16212749615423844011,2020-01-07,2020,1,7
10288692385066920636,2020-01-08,2020,1,8
8556869200997803473,2020-01-09,2020,1,9
16697558446297746615,2020-01-10,2020,1,10
10720683313570673312,2020-01-11,2020,1,11
11074026096257038706,2020-01-12,2020,1,12
3697826667126206682,2020-01-13,2020,1,13
15325444014511766715,2020-01-14,2020,1,14
379722161381255339,2020-01-15,2020,1,15
9851451770558833616,2020-01-16,2020,1,16
9245737385969251644,2020-01-17,2020,1,17
4940450867843306131,2020-01-18,2020,1,18
8704546038361087560,2020-01-19,2020,1,19
15706964543841391291,2020-01-20,2020,1,20
4187214994309009985,2020-01-21,2020,1,21
18181144671237826835,2020-01-22,2020,1,22
17556975110637991860,2020-01-23,2020,1,23
13810978843689257683,2020-01-24,2020,1,24
16191197936809725801,2020-01-25,2020,1,25
2147270504055440266,2020-01-26,2020,1,26
495435401177608013,2020-01-27,2020,1,27
9382510623691220679,2020-01-28,2020,1,28
688432137454805612,2020-01-29,2020,1,29
8922215260955534750,2020-01-30,2020,1,30
15038249471852014502,2020-01-31,2020,1,31
16837144881265230187,2020-02-01,2020,2,1
4683665248972847772,2020-02-02,2020,2,2
3766083275339777902,2020-02-03,2020,2,3
4672376406291324852,2020-02-04,2020,2,4
3519649282485983086,2020-02-05,2020,2,5
8345117997470742564,2020-02-06,2020,2,6
13184931944274360778,2020-02-07,2020,2,7
2215245088435893221,2020-02-08,2020,2,8
15289436976945038584,2020-02-09,2020,2,9
10636120570921487014,2020-02-10,2020,2,10
15404286432350401074,2020-02-11,2020,2,11
13660584354781836468,2020-02-12,2020,2,12
5176589368283227328,2020-02-13,2020,2,13
14088746059836928142,2020-02-14,2020,2,14
12584238899097688871,2020-02-15,2020,2,15
2892164437260264140,2020-02-16,2020,2,16
5144548617792168013,2020-02-17,2020,2,17
3299367384002678348,2020-02-18,2020,2,18
17947618062312894021,2020-02-19,2020,2,19
13873478648789245868,2020-02-20,2020,2,20
3682028854700940665,2020-02-21,2020,2,21
2884881105819312985,2020-02-22,2020,2,22
3926887140343309629,2020-02-23,2020,2,23
383506428393304218,2020-02-24,2020,2,24
893002685367276405,2020-02-25,2020,2,25
10194310298254701429,2020-02-26,2020,2,26
4670516709298815353,2020-02-27,2020,2,27
15911845030358775126,2020-02-28,2020,2,28
1189883488888957116,2020-02-29,2020,2,29
7167486559004834024,2020-03-01,2020,3,1
17733484042123951697,2020-03-02,2020,3,2
3448567834850372623,2020-03-03,2020,3,3
14630515179474697509,2020-03-04,2020,3,4
12677468003715598002,2020-03-05,2020,3,5
3357974155164859152,2020-03-06,2020,3,6
10487234183094142079,2020-03-07,2020,3,7
6924085653363977834,2020-03-08,2020,3,8
15211658561679392668,2020-03-09,2020,3,9
3793400463670640964,2020-03-10,2020,3,10
9159985451229559124,2020-03-11,2020,3,11
11034505717463274963,2020-03-12,2020,3,12
15184275843462310238,2020-03-13,2020,3,13
1046283273724487173,2020-03-14,2020,3,14
7796186566434099852,2020-03-15,2020,3,15
5248848079196545284,2020-03-16,2020,3,16
1792980274670172425,2020-03-17,2020,3,17
974542351615302951,2020-03-18,2020,3,18
15528016297958329809,2020-03-19,2020,3,19
9366330618368096231,2020-03-20,2020,3,20
8306284454789263351,2020-03-21,2020,3,21
3954781943726908118,2020-03-22,2020,3,22
16257393565664699036,2020-03-23,2020,3,23
13717074757297191496,2020-03-24,2020,3,24
15431776256588301057,2020-03-25,2020,3,25
18196159743721556609,2020-03-26,2020,3,26
4356940274063031233,2020-03-27,2020,3,27
11131426755280720867,2020-03-28,2020,3,28
17518993010289692709,2020-03-29,2020,3,29
8679944427042177050,2020-03-30,2020,3,30
1589129556860909313,2020-03-31,2020,3,31
3072617887281910811,2020-04-01,2020,4,1
10650948983324438192,2020-04-02,2020,4,2
12741057671894124573,2020-04-03,2020,4,3
7768351627377203540,2020-04-04,2020,4,4
9978867563562259836,2020-04-05,2020,4,5
15915336745535021372,2020-04-06,2020,4,6
12886073006560669283,2020-04-07,2020,4,7
14705500562769261477,2020-04-08,2020,4,8
13468544031467243927,2020-04-09,2020,4,9
13236962377746554819,2020-04-10,2020,4,10
17537788661247202542,2020-04-11,2020,4,11
11977258643426747596,2020-04-12,2020,4,12
8470749684792411120,2020-04-13,2020,4,13
12436153271459630144,2020-04-14,2020,4,14
17522193863590757976,2020-04-15,2020,4,15
4288454568563860053,2020-04-16,2020,4,16
2096387220026887084,2020-04-17,2020,4,17
14344331635001055675,2020-04-18,2020,4,18
17016902059552300294,2020-04-19,2020,4,19
10758038381193708099,2020-04-20,2020,4,20
695016766983025556,2020-04-21,2020,4,21
16423810620994520637,2020-04-22,2020,4,22
736797211744257385,2020-04-23,2020,4,23
7188137402966624736,2020-04-24,2020,4,24
10545032850469907839,2020-04-25,2020,4,25
13489972535893182323,2020-04-26,2020,4,26
16691348564515831335,2020-04-27,2020,4,27
6112428467864795626,2020-04-28,2020,4,28
3936725996967843134,2020-04-29,2020,4,29
10082299600460665750,2020-04-30,2020,4,30
1291016249675840150,2020-05-01,2020,5,1
8452676181636160357,2020-05-02,2020,5,2
16172504696883723373,2020-05-03,2020,5,3
828316359600847161,2020-05-04,2020,5,4
16373220996271792143,2020-05-05,2020,5,5
5735397198488200291,2020-05-06,2020,5,6
14757522118813949638,2020-05-07,2020,5,7
2168633579818499068,2020-05-08,2020,5,8
8828052394389572356,2020-05-09,2020,5,9
6390341022028721748,2020-05-10,2020,5,10
16487993733774281567,2020-05-11,2020,5,11
4312472023335573279,2020-05-12,2020,5,12
14417136109712071126,2020-05-13,2020,5,13
10715917768008530185,2020-05-14,2020,5,14
9774531080612076807,2020-05-15,2020,5,15
5942667611784352655,2020-05-16,2020,5,16
6742770627873451580,2020-05-17,2020,5,17
983418668134635957,2020-05-18,2020,5,18
2308915007037832832,2020-05-19,2020,5,19
15310455707037225167,2020-05-20,2020,5,20
861643052246116391,2020-05-21,2020,5,21
17932324433605707137,2020-05-22,2020,5,22
5604646137377306834,2020-05-23,2020,5,23
17163109771605448949,2020-05-24,2020,5,24
17236018322308864876,2020-05-25,2020,5,25
5522842372292342786,2020-05-26,2020,5,26
14234441717372740466,2020-05-27,2020,5,27
16105080877845211326,2020-05-28,2020,5,28
2918017029176826870,2020-05-29,2020,5,29
12835372061767432584,2020-05-30,2020,5,30
3778880405296849732,2020-05-31,2020,5,31
354611668963613205,2020-06-01,2020,6,1
14930454476191211146,2020-06-02,2020,6,2
18004469741059331053,2020-06-03,2020,6,3
996858594068068398,2020-06-04,2020,6,4
17459435920018816259,2020-06-05,2020,6,5
17058677580282205721,2020-06-06,2020,6,6
14235502181313496090,2020-06-07,2020,6,7
17394376587677100718,2020-06-08,2020,6,8
7878297815008390911,2020-06-09,2020,6,9
15766369401121355904,2020-06-10,2020,6,10
1033474540691683742,2020-06-11,2020,6,11
9973084455994721189,2020-06-12,2020,6,12
508658954261658022,2020-06-13,2020,6,13
2627335559581896700,2020-06-14,2020,6,14
2529132412603294360,2020-06-15,2020,6,15
6718800294958895925,2020-06-16,2020,6,16
1525884902880140459,2020-06-17,2020,6,17
4154106721623331554,2020-06-18,2020,6,18
2119958650818833309,2020-06-19,2020,6,19
10745368382624774452,2020-06-20,2020,6,20
4192935854366865396,2020-06-21,2020,6,21
15265072103511803160,2020-06-22,2020,6,22
7632266333372489893,2020-06-23,2020,6,23
5397923124976711997,2020-06-24,2020,6,24
5010465640329434794,2020-06-25,2020,6,25
11987582537904658865,2020-06-26,2020,6,26
15570662724453496738,2020-06-27,2020,6,27
3707460818604947797,2020-06-28,2020,6,28
11816757255309925653,2020-06-29,2020,6,29
13466975350316935435,2020-06-30,2020,6,30
12908955477810105126,2020-07-01,2020,7,1
13350060221490362356,2020-07-02,2020,7,2
5504095137724839349,2020-07-03,2020,7,3
9086010327744550796,2020-07-04,2020,7,4
11333460968230001586,2020-07-05,2020,7,5
691925090775960944,2020-07-06,2020,7,6
11418156070716089722,2020-07-07,2020,7,7
9538675334775567384,2020-07-08,2020,7,8
4319405197641093178,2020-07-09,2020,7,9
17578723336453132247,2020-07-10,2020,7,10
14169737669614356322,2020-07-11,2020,7,11
12062688426749554665,2020-07-12,2020,7,12
13053131164289742159,2020-07-13,2020,7,13
6410823518883752947,2020-07-14,2020,7,14
8941538420255635221,2020-07-15,2020,7,15
3271910825708651590,2020-07-16,2020,7,16
2338703214914859429,2020-07-17,2020,7,17
3474244454310087829,2020-07-18,2020,7,18
10470608719938300738,2020-07-19,2020,7,19
14841592379826737823,2020-07-20,2020,7,20
13873361526065810154,2020-07-21,2020,7,21
16606846491642402709,2020-07-22,2020,7,22
13164416212024979866,2020-07-23,2020,7,23
15743415604209805866,2020-07-24,2020,7,24
15731222632736366219,2020-07-25,2020,7,25
3689349637615551408,2020-07-26,2020,7,26
9247136669891362410,2020-07-27,2020,7,27
7665742063472510363,2020-07-28,2020,7,28
17168303253283262831,2020-07-29,2020,7,29
6781478086156608404,2020-07-30,2020,7,30
7296495599814024229,2020-07-31,2020,7,31
9520827005012555423,2020-08-01,2020,8,1
2190815012996771627,2020-08-02,2020,8,2
1532331653687809570,2020-08-03,2020,8,3
13394157581504523007,2020-08-04,2020,8,4
13682732691274237379,2020-08-05,2020,8,5
18205843324185810514,2020-08-06,2020,8,6
8084313219439400987,2020-08-07,2020,8,7
16215116003596049575,2020-08-08,2020,8,8
8402540279561948538,2020-08-09,2020,8,9
6072767399499556750,2020-08-10,2020,8,10
7293889772263925097,2020-08-11,2020,8,11
8037413795131447652,2020-08-12,2020,8,12
11707371313582230798,2020-08-13,2020,8,13
12223023559517250283,2020-08-14,2020,8,14
10759572907503327901,2020-08-15,2020,8,15
15728951456079151772,2020-08-16,2020,8,16
5565131069480323112,2020-08-17,2020,8,17
559883065999694989,2020-08-18,2020,8,18
6822898926009711152,2020-08-19,2020,8,19
6996181981219586850,2020-08-20,2020,8,20
12582033783018948057,2020-08-21,2020,8,21
6139848937349970145,2020-08-22,2020,8,22
6012222119386378736,2020-08-23,2020,8,23
17278134216758296336,2020-08-24,2020,8,24
13568735177568822317,2020-08-25,2020,8,25
8839680769294910392,2020-08-26,2020,8,26
10922258464243719055,2020-08-27,2020,8,27
7085585054504268361,2020-08-28,2020,8,28
7688701771991766493,2020-08-29,2020,8,29
1097769427087369794,2020-08-30,2020,8,30
18185921314455340174,2020-08-31,2020,8,31
2594909299393599946,2020-09-01,2020,9,1
13579181243566302366,2020-09-02,2020,9,2
11024310939876735953,2020-09-03,2020,9,3
17602893364366235657,2020-09-04,2020,9,4
1130519898666386272,2020-09-05,2020,9,5
14186210561451288757,2020-09-06,2020,9,6
17734930513083802977,2020-09-07,2020,9,7
961131728275675925,2020-09-08,2020,9,8
8940299382190272470,2020-09-09,2020,9,9
9427852721567166796,2020-09-10,2020,9,10
17524859884549897234,2020-09-11,2020,9,11
1972129436114890938,2020-09-12,2020,9,12
1305659431991638758,2020-09-13,2020,9,13
16131181156698906095,2020-09-14,2020,9,14
3164107696259758381,2020-09-15,2020,9,15
16542692698986416708,2020-09-16,2020,9,16
9866305362141830183,2020-09-17,2020,9,17
6809142086187681550,2020-09-18,2020,9,18
18347873398949103918,2020-09-19,2020,9,19
17212846064225076981,2020-09-20,2020,9,20
6922788198630878859,2020-09-21,2020,9,21
13773601860457009486,2020-09-22,2020,9,22
6742813430629615618,2020-09-23,2020,9,23
6319863303815976072,2020-09-24,2020,9,24
18250973234990300542,2020-09-25,2020,9,25
4537703285107068331,2020-09-26,2020,9,26
3307571471968532207,2020-09-27,2020,9,27
15741760767926634995,2020-09-28,2020,9,28
9127442613178757908,2020-09-29,2020,9,29
4497957153595742027,2020-09-30,2020,9,30
11627904668200014501,2020-10-01,2020,10,1
1913230794538709589,2020-10-02,2020,10,2
18182340374539148095,2020-10-03,2020,10,3
17252662108176389460,2020-10-04,2020,10,4
17862131004178711962,2020-10-05,2020,10,5
4623926111060301092,2020-10-06,2020,10,6
120382011264960643,2020-10-07,2020,10,7
4954766587584486208,2020-10-08,2020,10,8
4399010279649894060,2020-10-09,2020,10,9
2111744987706871383,2020-10-10,2020,10,10
10425827532862218034,2020-10-11,2020,10,11
1557095639695298145,2020-10-12,2020,10,12
17256248765116443959,2020-10-13,2020,10,13
17047986011515292779,2020-10-14,2020,10,14
14044728912612502661,2020-10-15,2020,10,15
5012378748568910700,2020-10-16,2020,10,16
6578255164230213494,2020-10-17,2020,10,17
12825122753921872760,2020-10-18,2020,10,18
16346419154420779421,2020-10-19,2020,10,19
14209305650027109113,2020-10-20,2020,10,20
9112187000850461491,2020-10-21,2020,10,21
5847938893758493207,2020-10-22,2020,10,22
12347874611498412486,2020-10-23,2020,10,23
12513829265733823138,2020-10-24,2020,10,24
6187450361653901854,2020-10-25,2020,10,25
10846849637371147049,2020-10-26,2020,10,26
8621515944106574283,2020-10-27,2020,10,27
13868023178187328532,2020-10-28,2020,10,28
950758090286396958,2020-10-29,2020,10,29
14073409632114094627,2020-10-30,2020,10,30
13755097352081270272,2020-10-31,2020,10,31
6501352481034886586,2020-11-01,2020,11,1
10501449695297518939,2020-11-02,2020,11,2
11898162175189062178,2020-11-03,2020,11,3
8094640716780283883,2020-11-04,2020,11,4
2628225089716773710,2020-11-05,2020,11,5
17227067975093024422,2020-11-06,2020,11,6
45889051897755525,2020-11-07,2020,11,7
8283740816185894131,2020-11-08,2020,11,8
12668899947114593483,2020-11-09,2020,11,9
13948565275032266834,2020-11-10,2020,11,10
15428622116299053847,2020-11-11,2020,11,11
16158936692015197168,2020-11-12,2020,11,12
15494907088104166935,2020-11-13,2020,11,13
8046180369969409438,2020-11-14,2020,11,14
16206755916997285079,2020-11-15,2020,11,15
9231195250870127647,2020-11-16,2020,11,16
18321814336364941877,2020-11-17,2020,11,17
4326629289369210495,2020-11-18,2020,11,18
13010524676397284093,2020-11-19,2020,11,19
10897353157538556497,2020-11-20,2020,11,20
9395849322091395978,2020-11-21,2020,11,21
16252177038361645898,2020-11-22,2020,11,22
14253285926154222,2020-11-23,2020,11,23
15955987818394335817,2020-11-24,2020,11,24
1400838273333414901,2020-11-25,2020,11,25
3698599105847444484,2020-11-26,2020,11,26
8569225648759969277,2020-11-27,2020,11,27
16388800450903847394,2020-11-28,2020,11,28
10259941792660264896,2020-11-29,2020,11,29
9957788894303311910,2020-11-30,2020,11,30
5794065599167516157,2020-12-01,2020,12,1
7204349370917203618,2020-12-02,2020,12,2
8599132475282349025,2020-12-03,2020,12,3
18244338956164572990,2020-12-04,2020,12,4
973144703171920032,2020-12-05,2020,12,5
11226415997307770545,2020-12-06,2020,12,6
10543057156966839068,2020-12-07,2020,12,7
13652422286310257946,2020-12-08,2020,12,8
17710539574448058493,2020-12-09,2020,12,9
2672049350610795781,2020-12-10,2020,12,10
4340858018463185122,2020-12-11,2020,12,11
16156655991579629784,2020-12-12,2020,12,12
6067539300308594660,2020-12-13,2020,12,13
11323490765691852768,2020-12-14,2020,12,14
2050252955226153138,2020-12-15,2020,12,15
8126801747187274202,2020-12-16,2020,12,16
675797152420888714,2020-12-17,2020,12,17
193972794654784340,2020-12-18,2020,12,18
12881942666896100432,2020-12-19,2020,12,19
5048017953937395597,2020-12-20,2020,12,20
11754098911893097197,2020-12-21,2020,12,21
8051848234908358667,2020-12-22,2020,12,22
1322016738734278301,2020-12-23,2020,12,23
11236278527992418684,2020-12-24,2020,12,24
10391899902711392764,2020-12-25,2020,12,25
12332178334790216973,2020-12-26,2020,12,26
14673975305208212099,2020-12-27,2020,12,27
12617055828350153191,2020-12-28,2020,12,28
4818950675428558584,2020-12-29,2020,12,29
12639452474375697664,2020-12-30,2020,12,30
6059010786263533663,2020-12-31,2020,12,31
4468223259962400905,2021-01-01,2021,1,1
14450903734406681318,2021-01-02,2021,1,2
17369334646233372285,2021-01-03,2021,1,3
4674119655989548060,2021-01-04,2021,1,4
485148092849892287,2021-01-05,2021,1,5
11595791031023807365,2021-01-06,2021,1,6
7762089379635778434,2021-01-07,2021,1,7
16799213345514855589,2021-01-08,2021,1,8
1471872773477418135,2021-01-09,2021,1,9
6194078275867564647,2021-01-10,2021,1,10
1597756524931222068,2021-01-11,2021,1,11
1702439380521872168,2021-01-12,2021,1,12
4028301067897670084,2021-01-13,2021,1,13
5683633653837855123,2021-01-14,2021,1,14
237238087966411111,2021-01-15,2021,1,15
13191978979820237500,2021-01-16,2021,1,16
4696957885867287882,2021-01-17,2021,1,17
13778919492952833494,2021-01-18,2021,1,18
13002500203624441401,2021-01-19,2021,1,19
175764583348643799,2021-01-20,2021,1,20
16688915858914853271,2021-01-21,2021,1,21
10688518481480225677,2021-01-22,2021,1,22
6511426894259683007,2021-01-23,2021,1,23
10973424411882559310,2021-01-24,2021,1,24
17813112479089734092,2021-01-25,2021,1,25
11410784331926639826,2021-01-26,2021,1,26
12507531841766499914,2021-01-27,2021,1,27
10080578209664861809,2021-01-28,2021,1,28
2842195843107973488,2021-01-29,2021,1,29
16949125344652736934,2021-01-30,2021,1,30
5799693161446373277,2021-01-31,2021,1,31
5351962720556715266,2021-02-01,2021,2,1
14947398129741463601,2021-02-02,2021,2,2
14530296327166080031,2021-02-03,2021,2,3
9598869277668808895,2021-02-04,2021,2,4
1851902756340364688,2021-02-05,2021,2,5
7457114022904666027,2021-02-06,2021,2,6
1439868786371612464,2021-02-07,2021,2,7
10407097931013792095,2021-02-08,2021,2,8
4681895725200112052,2021-02-09,2021,2,9
3756550894196939764,2021-02-10,2021,2,10
17619228741140667044,2021-02-11,2021,2,11
16517479933261108696,2021-02-12,2021,2,12
875587412025633235,2021-02-13,2021,2,13
14772508722160538792,2021-02-14,2021,2,14
10235726669799603682,2021-02-15,2021,2,15
6226166449920330652,2021-02-16,2021,2,16
8200031647401297089,2021-02-17,2021,2,17
4795240122300436819,2021-02-18,2021,2,18
5515552152754676160,2021-02-19,2021,2,19
9072632654952424063,2021-02-20,2021,2,20
7866064729484878031,2021-02-21,2021,2,21
12560119805502760750,2021-02-22,2021,2,22
18082822232160412460,2021-02-23,2021,2,23
12187783054280355573,2021-02-24,2021,2,24
17136340117184814645,2021-02-25,2021,2,25
2704967256852516992,2021-02-26,2021,2,26
11386685429431954744,2021-02-27,2021,2,27
16551650792141416468,2021-02-28,2021,2,28
11613098086275822440,2021-03-01,2021,3,1
15286219704751880955,2021-03-02,2021,3,2
3392316905524953050,2021-03-03,2021,3,3
2057590812372127466,2021-03-04,2021,3,4
10775948467153188408,2021-03-05,2021,3,5
11667148879330939387,2021-03-06,2021,3,6
15693085358636983880,2021-03-07,2021,3,7
16588249260107154834,2021-03-08,2021,3,8
14933244088572265429,2021-03-09,2021,3,9
943435907793449580,2021-03-10,2021,3,10
12890916383935409484,2021-03-11,2021,3,11
7231156919479270750,2021-03-12,2021,3,12
8139730189109581167,2021-03-13,2021,3,13
10606728022191885626,2021-03-14,2021,3,14
264736123448671805,2021-03-15,2021,3,15
15102914261103500168,2021-03-16,2021,3,16
15966323491224463282,2021-03-17,2021,3,17
17996081050905908291,2021-03-18,2021,3,18
11262180122906165581,2021-03-19,2021,3,19
2896125967763608543,2021-03-20,2021,3,20
3583751765313998338,2021-03-21,2021,3,21
17003617074633162828,2021-03-22,2021,3,22
4147940382010928299,2021-03-23,2021,3,23
1559522857995290521,2021-03-24,2021,3,24
